STOP_ID, ROUTES_USING_STOP, LONGITUDE, TICKETZONE, LATITUDE, STOP_NAME, OBJECTID
"20531","16",145.028671,"1",-37.861034,"55-Edsall St/Glenferrie Rd (Malvern)",923
"950","5",145.030958,"1",-37.862658,"46-Nicholls St/Wattletree Rd (Malvern)",1661
"9156","5",145.031386,"1",-37.862828,"46-Soudan St/Wattletree Rd (Malvern)",1657
"16769","6",145.023827,"1",-37.855996,"42-Huntingtower Rd/High St (Armadale)",388
"16745","6",145.023673,"1",-37.855832,"42-Huntingtower Rd/High St (Armadale)",366
"19067","72",145.018426,"1",-37.850156,"39-Densham Rd/Malvern Rd (Toorak)",144
"18942","72",145.018679,"1",-37.850052,"39-Irving Rd/Malvern Rd (Toorak)",35
"20532","16",145.028828,"1",-37.859,"56-Malvern Tram Depot/Glenferrie Rd (Malvern)",924
"955","5",145.033394,"1",-37.86296,"47-Cabrini Hospital/Wattletree Rd (Malvern)",1662
"16746","6",145.025938,"1",-37.856122,"43-Mercer Rd/High St (Armadale)",367
"20533","16",145.029048,"1",-37.858841,"56-Malvern Tram Depot/Glenferrie Rd (Malvern)",925
"16768","6",145.026229,"1",-37.856289,"43-Mercer Rd/High St (Armadale)",387
"8345","5",145.033855,"1",-37.863148,"47-Cabrini Hospital/Wattletree Rd (Malvern)",1656
"18943","72",145.021306,"1",-37.850403,"40-Kooyong Rd/Malvern Rd (Toorak)",36
"19066","72",145.021596,"1",-37.850588,"40-Kooyong Rd/Malvern Rd (Toorak)",143
"20534","16",145.029181,"1",-37.856825,"57-High St/Glenferrie Rd (Malvern)",926
"968","5",145.036634,"1",-37.863393,"48-Dixon St/Wattletree Rd (Malvern)",1663
"16747","6",145.029166,"1",-37.856536,"44-Glenferrie Rd/High St (Malvern)",368
"7354","5",145.037084,"1",-37.863572,"48-Dixon St/Wattletree Rd (Malvern)",1655
"16767","6",145.029503,"1",-37.856704,"44-Glenferrie Rd/High St (Malvern)",386
"20535","16",145.029429,"1",-37.856496,"57-High St/Glenferrie Rd (Malvern)",927
"19065","72",145.023918,"1",-37.850879,"41-Murray St/Malvern Rd (Malvern)",142
"18944","72",145.023956,"1",-37.850763,"41-Albany Rd/Malvern Rd (Toorak)",37
"980","5",145.039987,"1",-37.863827,"49-Tooronga Rd/Wattletree Rd (Malvern East)",1664
"16748","6",145.032383,"1",-37.856942,"45-De La Salle College/High St (Malvern)",369
"2232","5",145.040278,"1",-37.863985,"49-Tooronga Rd/Wattletree Rd (Malvern East)",1090
"16766","6",145.032889,"1",-37.857157,"45-De La Salle College/High St (Malvern)",385
"18945","72",145.026141,"1",-37.851052,"42-Lauriston Girls School/Malvern Rd (Toorak)",38
"19064","72",145.026331,"1",-37.85119,"42-Lauriston Girls School/Malvern Rd (Armadale)",141
"18350","48",145.042564,"1",-37.802473,"37-Kew Cemetery/High St (Kew)",189
"18580","48",145.042652,"1",-37.802582,"37-Kew Cemetery/High St (Kew)",699
"18349","48",145.039755,"1",-37.803489,"36-Parkhill Rd/High St (Kew)",188
"18581","48",145.040014,"1",-37.803539,"36-Gladstone St/High St (Kew)",700
"18348","48",145.035546,"1",-37.804987,"35-Cobden St/High St (Kew)",187
"18582","48",145.035977,"1",-37.805012,"35-Charles St/High St (Kew)",701
"18347","48",145.033837,"1",-37.805617,"34-Pakington St/High St (Kew)",186
"18583","48",145.034166,"1",-37.80564,"34-Union St/High St (Kew)",702
"18584","48",145.031311,"1",-37.806674,"33-Kew Shopping Centre/High St (Kew)",703
"19395","48,109",145.030512,"1",-37.806814,"33-Kew Shopping Centre/High St (Kew)",1265
"19396","109",145.031657,"1",-37.806887,"34-QPO/Cotham Rd (Kew)",1266
"19746","109",145.031302,"1",-37.806989,"34-High St/Cotham Rd (Kew)",844
"19397","109",145.035303,"1",-37.807308,"35-Charles St/Cotham Rd (Kew)",1267
"19745","48,109",145.029144,"1",-37.807431,"32-Kew Junction/High St (Kew)",843
"19747","109",145.035549,"1",-37.807475,"35-Charles St/Cotham Rd (Kew)",845
"19394","48,109",145.028583,"1",-37.807592,"32-Kew Junction/High St (Kew)",1264
"19398","109",145.037907,"1",-37.807622,"36-Glenferrie Rd/Cotham Rd (Kew)",1268
"19748","109",145.038255,"1",-37.807799,"36-Glenferrie Rd/Cotham Rd (Kew)",846
"20595","16",145.038127,"1",-37.807896,"80-Cotham Rd/Glenferrie Rd (Kew)",979
"20594","16",145.038115,"1",-37.807923,"80-Cotham Rd/Glenferrie Rd (Kew)",978
"19399","109",145.042313,"1",-37.808119,"37-Belmont Ave/Cotham Rd (Kew)",1269
"19749","109",145.042773,"1",-37.808316,"37-Belmont Ave/Cotham Rd (Kew)",847
"19400","109",145.045835,"1",-37.808529,"38-Marshall Ave/Cotham Rd (Kew)",1270
"19750","109",145.046171,"1",-37.808706,"38-Marshall Ave/Cotham Rd (Kew)",848
"19401","109",145.049277,"1",-37.808937,"39-Florence Ave/Cotham Rd (Kew)",1271
"19751","109",145.049749,"1",-37.809116,"39-Thomas St/Cotham Rd (Kew)",849
"20593","16",145.037824,"1",-37.809901,"79-Wellington St/Glenferrie Rd (Hawthorn)",977
"19744","48,109",145.026506,"1",-37.810081,"31-Stevenson St/High St (Kew)",842
"20592","16",145.037638,"1",-37.810087,"79-Wellington St/Glenferrie Rd (Hawthorn)",976
"19393","48,109",145.026161,"1",-37.810228,"31-Stevenson St/High St (Kew)",1263
"20591","16",145.037462,"1",-37.812021,"78-Fitzwilliam St/Glenferrie Rd (Hawthorn)",975
"20590","16",145.037209,"1",-37.812116,"78-Fitzwilliam St/Glenferrie Rd (Hawthorn)",974
"20589","16",145.036927,"1",-37.814617,"77-Barkers Rd/Glenferrie Rd (Hawthorn)",973
"20584","16",145.036717,"1",-37.814812,"77-Barkers Rd/Glenferrie Rd (Hawthorn)",972
"20573","16",145.036586,"1",-37.816774,"76-Johnson St/Glenferrie Rd (Hawthorn)",971
"20572","16",145.036311,"1",-37.816851,"76-Johnson St/Glenferrie Rd (Hawthorn)",970
"19039","72",145.059227,"1",-37.818492,"67-Camberwell Girls Grammar/Burke Rd (Canterbury)",117
"18970","72",145.059054,"1",-37.818589,"67-Camberwell Girls Grammar/Burke Rd (Hawthorn East)",63
"20571","16",145.036219,"1",-37.818606,"75-Liddiard St/Glenferrie Rd (Hawthorn)",969
"20570","16",145.035962,"1",-37.818881,"75-Chrystobel Cres/Glenferrie Rd (Hawthorn)",968
"20569","16",145.035668,"1",-37.820535,"74-Glenferrie Station/Glenferrie Rd (Hawthorn)",967
"20568","16",145.035668,"1",-37.820535,"74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn)",966
"19040","72",145.058722,"1",-37.821287,"66-Canterbury Rd/Burke Rd (Camberwell)",118
"18969","72",145.058467,"1",-37.821481,"66-Rathmines Rd/Burke Rd (Hawthorn East)",62
"20567","16",145.035446,"1",-37.822496,"73-Burwood Rd/Glenferrie Rd (Hawthorn)",965
"20566","16",145.03527,"1",-37.822709,"73-Burwood Rd/Glenferrie Rd (Hawthorn)",964
"19041","72",145.058313,"1",-37.823434,"65-Victoria Rd/Burke Rd (Camberwell)",119
"18968","72",145.05806,"1",-37.823583,"65-Victoria Rd/Burke Rd (Hawthorn East)",61
"19042","72",145.057815,"1",-37.825967,"64-Camberwell Station/Burke Rd (Camberwell)",120
"18619","3/3a,16",144.990135,"1",-37.86825,"37-Chapel St/Carlisle St (Balaclava)",732
"19033","64,5",144.995694,"1",-37.858206,"33-Hornby St/Dandenong Rd (Windsor)",111
"18448","64,5",144.995748,"1",-37.858279,"33-Hornby St/Dandenong Rd (Windsor)",265
"18621","78",144.990231,"1",-37.868477,"37-Carlisle St/Chapel St (St Kilda)",734
"19116","78",144.990477,"1",-37.86821,"37-Carlisle St/Chapel St (St Kilda)",1135
"20597","3/3a,16",144.990494,"1",-37.868445,"37-Chapel St/Carlisle St (St Kilda)",980
"16718","6",144.999685,"1",-37.852651,"34-Lewisham Rd/High St (Prahran)",340
"16777","6",145.000113,"1",-37.852829,"34-Lewisham Rd/High St (Prahran)",396
"19032","64,5",144.997234,"1",-37.858413,"34-The Avenue/Dandenong Rd (Windsor)",110
"18937","72",145.00305,"1",-37.848004,"34-Williams Rd/Malvern Rd (South Yarra)",30
"18447","64,5",144.997538,"1",-37.858508,"34-Westbury St/Dandenong Rd (St Kilda East)",264
"19125","72",145.003409,"1",-37.84819,"34-Williams Rd/Malvern Rd (Toorak)",1140
"16738","6",145.002324,"1",-37.853011,"35-Williams Rd/High St (Prahran)",359
"16776","6",145.002615,"1",-37.853169,"35-Williams Rd/High St (Prahran)",395
"18632","3/3a,16",144.994235,"1",-37.868806,"38-Balaclava Station/Carlisle St (Balaclava)",739
"19124","72",145.006489,"1",-37.848594,"35-Lorne Rd/Malvern Rd (Toorak)",1139
"18938","72",145.006685,"1",-37.84848,"35-Mathoura Rd/Malvern Rd (Toorak)",31
"18446","64,5",145.001649,"1",-37.859073,"35-Williams Rd/Dandenong Rd (Prahran)",263
"19031","64,5",145.00207,"1",-37.859063,"35-Williams Rd/Dandenong Rd (Prahran)",109
"16739","6",145.006276,"1",-37.853556,"36-Chatsworth Rd/High St (Prahran)",360
"16775","6",145.006873,"1",-37.853764,"36-Chatsworth Rd/High St (Prahran)",394
"18445","64,5",145.004299,"1",-37.859425,"36-Alexandra St/Dandenong Rd (Prahran)",262
"19030","64,5",145.004641,"1",-37.859395,"36-Closeburn Ave/Dandenong Rd (St Kilda East)",108
"16740","6",145.008654,"1",-37.853866,"37-Airlie Ave/High St (Prahran)",361
"16774","6",145.008685,"1",-37.853993,"37-Airlie Ave/High St (Prahran)",393
"18444","64,5",145.007278,"1",-37.859827,"37-Lansdowne Rd/Dandenong Rd (Prahran)",261
"19029","64,5",145.007528,"1",-37.859804,"37-Lansdowne Rd/Dandenong Rd (St Kilda East)",107
"16741","6",145.011452,"1",-37.85422,"38-Orrong Rd/High St (Prahran)",362
"16773","6",145.011709,"1",-37.854386,"38-Orrong Rd/High St (Armadale)",392
"18443","64,5",145.010834,"1",-37.860301,"38-Orrong Rd/Dandenong Rd (Armadale)",260
"19028","64,5",145.011119,"1",-37.86027,"38-Orrong Rd/Dandenong Rd (Prahran)",106
"18441","64,5",145.014696,"1",-37.860808,"40-Wattletree Rd/Dandenong Rd (Armadale)",259
"19027","64,5",145.015173,"1",-37.860825,"40-Wattletree Rd/Dandenong Rd (Armadale)",105
"398","5",145.017796,"1",-37.860942,"41-Armadale St/Wattletree Rd (Armadale)",1099
"18440","64",145.017643,"1",-37.861966,"41-Cantala Ave/Dandenong Rd (Armadale)",258
"19026","64",145.017735,"1",-37.861923,"41-Cantala Ave/Dandenong Rd (Armadale)",104
"18439","64",145.018834,"1",-37.862509,"42-Kooyong Rd/Dandenong Rd (Armadale)",257
"409","5",145.019619,"1",-37.861189,"42-Kooyong Rd/Wattletree Rd (Armadale)",1102
"19025","64",145.019219,"1",-37.86257,"42-Kooyong Rd/Dandenong Rd (Armadale)",103
"12599","5",145.019899,"1",-37.861346,"42-Kooyong Rd/Wattletree Rd (Armadale)",323
"18438","64",145.021913,"1",-37.863822,"43-Matlock Ct/Dandenong Rd (Armadale)",256
"19024","64",145.02205,"1",-37.863789,"43-Egerton Rd/Dandenong Rd (Armadale)",102
"18437","64",145.023677,"1",-37.864618,"44-Bailey Ave/Dandenong Rd (Armadale)",255
