STOP_ID, STOP_NAME,SA2_NAME,SA3_CODE,SA2_CODE
6254,Grosvenor St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6300,Grosvenor St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6253,Chester St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6299,Chester St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6252,Darling St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6298,Darling St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6258,Park St/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
6294,Park St/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
45121,Lowther Hall Grammar School/Leslie Rd (Essendon),Essendon,20603,206031114
6293,Alma St/Waverley St (Essendon),Essendon,20603,206031114
6247,Alma St/Waverley St (Essendon),Essendon,20603,206031114
6292,Waverley St/Alma St (Essendon),Essendon,20603,206031114
6246,Combermere St/Alma St (Aberfeldie),Aberfeldie,20603,206031114
6291,Combermere St/Alma St (Moonee Ponds),Moonee Ponds,20603,206031116
7255,Buckley St/Mt Alexander Rd (Essendon),Essendon,20603,206031114
6245,Beaver St/Alma St (Aberfeldie),Aberfeldie,20603,206031114
20751,Salvation Army Church/Buckley St (Essendon),Essendon,20603,206031114
6239,St Columba's College/Buckley St (Essendon),Essendon,20603,206031114
6301,Lorraine St/Buckley St (Essendon),Essendon,20603,206031114
18773,Essendon Station/Russell St (Essendon),Essendon,20603,206031114
6238,Robb St/Buckley St (Essendon),Essendon,20603,206031114
6255,Daisy St/Buckley St (Essendon),Essendon,20603,206031114
51773,Essendon Station/Russell St (Essendon),Essendon,20603,206031114
6237,Scott St/Buckley St (Essendon),Essendon,20603,206031114
51771,Essendon Station/Mt Alexander Rd (Essendon),Essendon,20603,206031114
18775,Essendon Station/Rose St (Essendon),Essendon,20603,206031114
18772,Essendon Station/Russell St (Essendon),Essendon,20603,206031114
6256,Lincoln Rd/Buckley St (Essendon),Essendon,20603,206031114
18771,Essendon Station/Russell St (Essendon),Essendon,20603,206031114
51775,Essendon Station/Rose St (Essendon),Essendon,20603,206031114
6236,Combermere St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6283,McCarron Pde/Buckley St (Essendon),Essendon,20603,206031114
6235,St Kinnord St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
18774,Essendon Station/Rose St (Essendon),Essendon,20603,206031114
6102,Essendon Keilor College/Buckley St (Essendon),Essendon,20603,206031114
6101,Hedderwick St/Buckley St (Essendon),Essendon,20603,206031114
6804,Raleigh St/Napier St (Essendon),Essendon,20603,206031114
6697,Raleigh St/Napier St (Essendon),Essendon,20603,206031114
27864,Shamrock St/Richardson St (Essendon),Essendon,20603,206031114
45127,Penleigh & Essendon Grammar Junior School/Raleigh St (Essendon),Essendon,20603,206031114
7023,Shamrock St/Richardson St (Essendon),Essendon,20603,206031114
7025,Lincoln Rd/Florence St (Essendon),Essendon,20603,206031114
7024,Florence St/Thistle St (Essendon),Essendon,20603,206031114
6902,Lincoln Rd/Florence St (Essendon),Essendon,20603,206031114
10746,Shaftesbury St/Brewster St (Essendon),Essendon,20603,206031114
6901,Florence St/Thistle St (Essendon),Essendon,20603,206031114
10547,Kalimna St/Brewster St (Essendon),Essendon,20603,206031114
10548,Peterleigh Gr/Brewster St (Essendon),Essendon,20603,206031114
7027,Balmoral St/Woolley St (Essendon),Essendon,20603,206031114
27854,Caroline Springs Station/Christies Rd (Ravenhall),Ravenhall,21304,213040000
51389,Caroline Springs Station/Christies Rd (Ravenhall),Ravenhall,21304,213040000
51387,Lakeside Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
51388,Lakeside Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
21341,William Cct/Chisholm Dr (Burnside),Burnside,21304,213041461
21342,Emerald Ct/Chisholm Dr (Burnside),Burnside,21304,213041461
1418,Billungah Pl/Westwood Dr (Burnside),Burnside,21304,213041461
21344,Flintoff Ave/Kelly Ave (Burnside),Burnside,21304,213041461
21343,Flintoff Ave/Kelly Ave (Burnside),Burnside,21304,213041461
3249,Billungah Pl/Westwood Dr (Burnside),Burnside,21304,213041461
21340,Caroline Springs Bvd/Chisholm Dr (Burnside),Burnside,21304,213041461
21339,Caroline Springs Bvd/Chisholm Dr (Burnside),Burnside,21304,213041461
2144,Chisholm Dr/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
6662,Chisholm Dr/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
20278,Carinya Bvd/Westwood Dr (Burnside),Burnside,21304,213041461
3248,Roycroft Ave/Westwood Dr (Burnside),Burnside,21304,213041461
3247,Tarcoola Dr/Westwood Dr (Burnside),Burnside,21304,213041461
6663,Daylesford Tce/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
2532,Daylesford Tce/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
20280,Earlington Bvd/Westwood Dr (Burnside),Burnside,21304,213041461
27871,Grampians Way/The Parkway (Caroline Springs),Caroline Springs,21304,213041463
27880,Grampians Way/The Parkway (Caroline Springs),Caroline Springs,21304,213041463
6749,Christ the Priest PS/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
3246,Rockbank Middle Rd/Westwood Dr (Burnside),Burnside,21304,213041461
2533,Christ the Priest PS/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
27870,Springlake Ave/Bridgewater Tce (Caroline Springs),Caroline Springs,21304,213041463
20282,Rockbank Middle Rd/Westwood Dr (Burnside),Burnside,21304,213041461
27881,Caroline Springs Bvd/Bridgewater Tce (Caroline Springs),Caroline Springs,21304,213041463
2538,Mockridge Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
6754,Mockridge Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
6753,Lanaghan Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
2537,Lanaghan Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
6750,Brookside Recreation Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
2534,Brookside Recreation Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
51876,Lexington Dr/Westwood Dr (Burnside),Burnside,21304,213041461
51865,Lexington Dr/Westwood Dr (Burnside),Burnside,21304,213041461
6752,Hughes Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
2536,Hughes Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
46045,St Georges Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
46041,St Georges Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
20284,Brookside Recreation Reserve/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
2535,Brookside Recreation Reserve/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
51875,Fydler Ave/Westwood Dr (Burnside),Burnside,21304,213041461
46043,Lauriston Qy/Rockbank Middle Rd (Caroline Springs),Caroline Springs,21304,213041463
51866,Fydler Ave/Westwood Dr (Burnside),Burnside,21304,213041461
11389,The Grove/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
11366,The Grove/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
51384,The Crossing/Caroline Springs Bvd (Caroline Springs),Caroline Springs,21304,213041463
51873,Tenterfield Dr/Westwood Dr (Burnside Heights),Burnside Heights,21304,213041462
6234,Vida St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6290,Beaver St/Alma St (Aberfeldie),Aberfeldie,20603,206031114
6911,Hoffmans Rd/Mary St (Essendon),Essendon,20603,206031114
6249,Corio St/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
7035,Hoffmans Rd/Mary St (Essendon),Essendon,20603,206031114
6295,Corio St/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
6297,Norfolk St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6251,Lennox St/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6289,Ave Maria College/Alma St (Aberfeldie),Aberfeldie,20603,206031114
6100,Cooper St/Buckley St (Essendon),Essendon,20603,206031114
6244,Ave Maria College/Alma St (Aberfeldie),Aberfeldie,20603,206031114
7036,Diamond St/Rosehill Rd (Niddrie),Niddrie,21001,210011230
6912,Diamond St/Rosehill Rd (Niddrie),Niddrie,21001,210011230
6233,Fawkner St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6296,Maribyrnong Park/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6250,Maribyrnong Park/Holmes Rd (Moonee Ponds),Moonee Ponds,20603,206031116
6913,Rosehill Rd/Garnet St (Niddrie),Niddrie,21001,210011230
7037,Rosehill Rd/Garnet St (Niddrie),Niddrie,21001,210011230
6099,Price St/Buckley St (Essendon),Essendon,20603,206031114
6232,Price St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6307,Holmes Rd/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
6260,Holmes Rd/Waverley St (Moonee Ponds),Moonee Ponds,20603,206031116
6243,Arthur St/Vida St (Aberfeldie),Aberfeldie,20603,206031114
6288,Arthur St/Vida St (Aberfeldie),Aberfeldie,20603,206031114
6098,Ogilvie St/Buckley St (Essendon),Essendon,20603,206031114
6231,Batman St/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6241,Chisholm St/Vida St (Aberfeldie),Aberfeldie,20603,206031114
6287,Chisholm St/Vida St (Aberfeldie),Aberfeldie,20603,206031114
6097,Hoffmans Rd/Buckley St (Essendon West),Essendon West,21001,210011230
6169,Hoffmans Rd/Buckley St (Aberfeldie),Aberfeldie,20603,206031114
6242,Fawkner St/Chisholm St (Aberfeldie),Aberfeldie,20603,206031114
6261,Maribyrnong Park/Orford St (Moonee Ponds),Moonee Ponds,20603,206031116
6308,Maribyrnong Park/Orford St (Moonee Ponds),Moonee Ponds,20603,206031116
6286,Brunel St/Tilba St (Aberfeldie),Aberfeldie,20603,206031114
6168,Bourke St/Buckley St (Essendon West),Essendon West,21001,210011230
6096,Garnet St/Buckley St (Essendon West),Essendon West,21001,210011230
6095,Prospect St/Buckley St (Essendon West),Essendon West,21001,210011230
6263,Navigator St/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6264,Maribyrnong RSL/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6311,Maribyrnong RSL/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6265,Barb St/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6312,Warrs Rd/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6266,Randall St/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6313,Randall St/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
6314,Rosamond Rd/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
7332,Wests Rd/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
9170,Wests Rd/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
9171,Central Park Ave/Cordite Ave (Maribyrnong),Maribyrnong,21303,213031349
7334,Central Park Ave/Cordite Ave (Maribyrnong),Maribyrnong,21303,213031349
4720,Aycliffe Dr/Neale Rd (Deer Park),Deer Park,21301,213011330
4916,Aycliffe Dr/Neale Rd (Deer Park),Deer Park,21301,213011330
47536,Porter Ct/Billingham Rd (Deer Park),Deer Park,21301,213011330
47535,Little St/Billingham Rd (Deer Park),Deer Park,21301,213011330
4997,Station Rd/Dumfries St (Deer Park),Deer Park,21301,213011330
47583,Sassella Park/Station Rd (Cairnlea),Cairnlea,21301,213011329
4928,Chester Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
4719,Neale Rd/Tamar Dr (Deer Park),Deer Park,21301,213011330
20067,Murphy St/Billingham Rd (Deer Park),Deer Park,21301,213011330
7214,Murphy St/Billingham Rd (Deer Park),Deer Park,21301,213011330
4707,Sassella Park/Station Rd (Deer Park),Deer Park,21301,213011330
4992,Birchwood Bvd/Billingham Rd (Deer Park),Deer Park,21301,213011330
7213,Stevenston St/Billingham Rd (Deer Park),Deer Park,21301,213011330
4996,Blackley Ct/Dumfries St (Deer Park),Deer Park,21301,213011330
4987,Aycliffe Dr/Tamar Dr (Deer Park),Deer Park,21301,213011330
4718,Aycliffe Dr/Tamar Dr (Deer Park),Deer Park,21301,213011330
4709,Kynoch St/Dumfries St (Deer Park),Deer Park,21301,213011330
7135,Dumfries St/Winnington St (Deer Park),Deer Park,21301,213011330
4713,Dumfries St/Winnington St (Deer Park),Deer Park,21301,213011330
4998,Trinacria Ct/Station Rd (Deer Park),Deer Park,21301,213011330
4706,Trinacria Ct/Station Rd (Deer Park),Deer Park,21301,213011330
4714,VUSC Deer Park Campus/Billingham Rd (Deer Park),Deer Park,21301,213011330
4991,VUSC Deer Park Campus/Billingham Rd (Deer Park),Deer Park,21301,213011330
4710,Welwyn Pde/Runcorn Cres (Deer Park),Deer Park,21301,213011330
4995,Welwyn Pde/Runcorn Cres (Deer Park),Deer Park,21301,213011330
20066,Salmond St/Dumfries St (Deer Park),Deer Park,21301,213011330
4989,Leighton Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
4990,Billingham Rd/Tamar Dr (Deer Park),Deer Park,21301,213011330
4717,Peterborough Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
4712,Dumfries St SC/Dumfries St (Deer Park),Deer Park,21301,213011330
4988,Redditch Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
20205,Billingham Rd/Tamar Dr (Deer Park),Deer Park,21301,213011330
4715,Leighton Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
4716,Warrington Cres/Tamar Dr (Deer Park),Deer Park,21301,213011330
4705,Ballarat Rd/Station Rd (Deer Park),Deer Park,21301,213011330
1425,Miles St/Ballarat Rd (Deer Park),Deer Park,21301,213011330
3258,Miles St/Ballarat Rd (Deer Park),Deer Park,21301,213011330
20283,St Peter Chanel/Ballarat Rd (Deer Park),Deer Park,21301,213011330
3257,St Peter Chanel/Ballarat Rd (Deer Park),Deer Park,21301,213011330
1419,Torowatta Pl/Westwood Dr (Burnside),Burnside,21304,213041461
3250,Torowatta Pl/Westwood Dr (Burnside),Burnside,21304,213041461
3256,Hogan St/Ballarat Rd (Deer Park),Deer Park,21301,213011330
1423,Avon Cl/Ballarat Rd (Deer Park),Deer Park,21301,213011330
1420,Burnside Hub Shopping Centre/Westwood Dr (Burnside),Burnside,21304,213041461
3255,Carroll St/Ballarat Rd (Deer Park),Deer Park,21301,213011330
3251,Burnside Hub Shopping Centre/Westwood Dr (Burnside),Burnside,21304,213041461
3254,Kunat St/Ballarat Rd (Deer Park),Deer Park,21301,213011330
1422,Allandale Dr/Ballarat Rd (Deer Park),Deer Park,21301,213011330
1421,Westwood Dr/Western Hwy (Burnside),Burnside,21304,213041461
47616,Canning Reserve/Canning St (Maribyrnong),Maribyrnong,21303,213031349
47615,Canning Reserve/Canning St (Avondale Heights),Avondale Heights,21001,210011229
9925,Riverside Ave/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
10784,Riverside Ave/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
10783,Alexander St/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
9924,Alexander St/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
10782,Westminster Dr/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
8440,Macey Ave/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
9175,Canning St/Herbert St (Avondale Heights),Avondale Heights,21001,210011229
7338,Riverside Ave/Herbert St (Avondale Heights),Avondale Heights,21001,210011229
8439,Somerset St/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
10781,Ridley Ave/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
9176,Robson Ave/Herbert St (Avondale Heights),Avondale Heights,21001,210011229
7339,Robson Ave/Herbert St (Avondale Heights),Avondale Heights,21001,210011229
9178,Avondale Heights Reserve/Doyle St (Avondale Heights),Avondale Heights,21001,210011229
7341,Avondale Heights Reserve/Doyle St (Avondale Heights),Avondale Heights,21001,210011229
9177,Rogerson St/Lancaster Ave (Avondale Heights),Avondale Heights,21001,210011229
7340,Rogerson St/Lancaster Ave (Avondale Heights),Avondale Heights,21001,210011229
8438,Davis Ave/Military Rd (Avondale Heights),Avondale Heights,21001,210011229
9179,Skewes St/Ridley Ave (Avondale Heights),Avondale Heights,21001,210011229
7343,Ridley Ave/Skewes St (Avondale Heights),Avondale Heights,21001,210011229
9180,Davis Ave/Skewes St (Avondale Heights),Avondale Heights,21001,210011229
7344,Holden Ave/Skewes St (Avondale Heights),Avondale Heights,21001,210011229
9181,Holden Ave/Skewes St (Avondale Heights),Avondale Heights,21001,210011229
7345,Mountain View Ave/Skewes St (Avondale Heights),Avondale Heights,21001,210011229
7346,North Rd/Doyle St (Avondale Heights),Avondale Heights,21001,210011229
9182,Mountain View Ave/Doyle St (Avondale Heights),Avondale Heights,21001,210011229
47556,Northumberland Park/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
47550,Bedser St/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
47555,Ball St/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
47549,Simpson St/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
47548,Simpson St/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
47546,Westmoreland Rd/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
47547,Westmoreland Rd/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
47545,Berry St/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
47544,Berry St/Berkshire Rd (Sunshine North),Sunshine North,21301,213011337
9236,Warwick Rd/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
7923,Warwick Rd/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
9237,Gee St/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
7924,Gee St/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40904,Cromer Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40937,Cromer Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
9238,Mansfield Ave/Furlong Rd (Sunshine North),Sunshine North,21301,213011337
7925,Mansfield Ave/Furlong Rd (Sunshine North),Sunshine North,21301,213011337
40903,Munro Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40938,Munro Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40902,Whitehill Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40939,Whitehill Ave/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
7926,Ford Ave/Furlong Rd (Sunshine North),Sunshine North,21301,213011337
11398,Delacey St/Rosamond Rd (Maidstone),Maidstone,21303,213030000
40697,Bracken Ave/Edgewater Bvd (Maribyrnong),Maribyrnong,21303,213031349
10788,Birdwood St/Gordon St (Maribyrnong),Maribyrnong,21303,213031349
40705,Jacks Way/Edgewater Bvd (Maribyrnong),Maribyrnong,21303,213031349
40698,Jacks Way/Edgewater Bvd (Maribyrnong),Maribyrnong,21303,213031349
40704,Edgewater SC/Edgewater Bvd (Maribyrnong),Maribyrnong,21303,213031349
5779,Kingston Ave/Fisher Pde (Ascot Vale),Ascot Vale,20603,206031113
40699,Edgewater SC/Edgewater Bvd (Maribyrnong),Maribyrnong,21303,213031349
6007,Kingston Ave/Fisher Pde (Ascot Vale),Ascot Vale,20603,206031113
9941,Monash St/Gordon St (Maribyrnong),Maribyrnong,21303,213031349
10787,Prince St/Mitchell St (Maribyrnong),Maribyrnong,21303,213031349
11373,Mitchell St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
9940,Rowe St/Mitchell St (Maribyrnong),Maribyrnong,21303,213031349
10786,Rosamond Rd/Mitchell St (Maribyrnong),Maribyrnong,21303,213031349
9939,Valnere St/Mitchell St (Maribyrnong),Maribyrnong,21303,213031349
51583,Havelock St/Mitchell St (Maidstone),Maidstone,21303,213030000
11397,Mitchell St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
51584,Raglan St/Mitchell St (Maidstone),Maidstone,21303,213030000
5777,Elliott St/Chauvel St (Ascot Vale),Ascot Vale,20603,206031113
6005,Monash St/Chauvel St (Ascot Vale),Ascot Vale,20603,206031113
40703,Macedon St/Gordon St (Maribyrnong),Maribyrnong,21303,213031349
11372,Pridham St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
40700,Lyric St/Gordon St (Maribyrnong),Maribyrnong,21303,213031349
11395,Marsh St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
6004,All Saints Anglican Church/Charles St (Ascot Vale),Ascot Vale,20603,206031113
5776,James St/Charles St (Ascot Vale),Ascot Vale,20603,206031113
9938,Smith St/Emu Rd (Maidstone),Maidstone,21303,213030000
11371,Lindenow St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
11394,River St/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
11370,Williamson Rd/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
40701,Highpoint SC/Aquatic Dr (Maribyrnong),Maribyrnong,21303,213031349
40702,Highpoint SC/Aquatic Dr (Maribyrnong),Maribyrnong,21303,213031349
43871,Williamson Rd/Hampstead Rd (Maribyrnong),Maribyrnong,21303,213031349
7901,Rosamond Rd/Williamson Rd (Maribyrnong),Maribyrnong,21303,213031349
9214,16 Williamson Rd (Maribyrnong),Maribyrnong,21303,213031349
9215,Hampstead Rd/Williamson Rd (Maidstone),Maidstone,21303,213030000
18474,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18473,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18472,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18471,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18475,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18476,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18477,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
18478,Highpoint SC/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
7331,Homemaker City/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
9140,Homemaker City/Rosamond Rd (Maribyrnong),Maribyrnong,21303,213031349
6309,Hurtle St/Maribyrnong Rd (Ascot Vale),Ascot Vale,20603,206031113
6262,Maribyrnong Park/Maribyrnong Rd (Ascot Vale),Ascot Vale,20603,206031113
6310,Clyde St/Raleigh Rd (Maribyrnong),Maribyrnong,21303,213031349
3872,Cornwall Rd/Devonshire Rd (Sunshine),Sunshine,21301,213011336
3787,Donald St/Monash St (Sunshine),Sunshine,21301,213011336
5893,Sturt St/Ballarat Rd (Sunshine),Sunshine,21301,213011336
9225,Hertford Rd/Cornwall Rd (Sunshine),Sunshine,21301,213011336
3914,Alford St/Ballarat Rd (Sunshine North),Sunshine North,21301,213011337
9226,Osbert St/Cornwall Rd (Sunshine),Sunshine,21301,213011336
7912,Cornwall Rd/Hertford Rd (Sunshine),Sunshine,21301,213011336
7913,Osbert St/Cornwall Rd (Sunshine),Sunshine,21301,213011336
2543,Servante St/Monash St (Sunshine),Sunshine,21301,213011336
9227,Ballarat Rd/Cornwall Rd (Sunshine),Sunshine,21301,213011336
7914,Ballarat Rd/Cornwall Rd (Sunshine),Sunshine,21301,213011336
5850,K Wheelahan Gardens/Devonshire Rd (Sunshine),Sunshine,21301,213011336
3871,K Wheelahan Gardens/Devonshire Rd (Sunshine),Sunshine,21301,213011336
3786,Whitty St/Monash St (Sunshine),Sunshine,21301,213011336
3913,Northumberland Rd/Ballarat Rd (Sunshine North),Sunshine North,21301,213011337
2542,Whitty St/Monash St (Sunshine),Sunshine,21301,213011336
9224,Rawson Ave/Hertford Rd (Sunshine),Sunshine,21301,213011336
9228,Ballarat Rd/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
7915,Ballarat Rd/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
7911,Rawson Ave/Hertford Rd (Sunshine),Sunshine,21301,213011336
5892,Stonemark St/Ballarat Rd (Sunshine),Sunshine,21301,213011336
5849,Martin St/Devonshire Rd (Sunshine),Sunshine,21301,213011336
9229,Sunshine Sec Col/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
7916,Sunshine Sec Col/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
3870,Kennedy St/Devonshire Rd (Sunshine),Sunshine,21301,213011336
47553,Sussex St/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
22342,Sunshine Station/Dickson St (Sunshine),Sunshine,21301,213011336
47554,Sussex St/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
18764,Sunshine Station/Dickson St (Sunshine),Sunshine,21301,213011336
18762,Sunshine Station/Dickson St (Sunshine),Sunshine,21301,213011336
7910,Neil St/Hertford Rd (Sunshine),Sunshine,21301,213011336
47551,Oxford St/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
5891,Victoria University/Ballarat Rd (Sunshine),Sunshine,21301,213011336
3912,Victoria University/Ballarat Rd (Sunshine),Sunshine,21301,213011336
48485,Warwick Rd/Northumberland Rd (Sunshine North),Sunshine North,21301,213011337
9223,Neil St/Hertford Rd (Sunshine),Sunshine,21301,213011336
5848,Clarke St/Devonshire Rd (Sunshine),Sunshine,21301,213011336
3911,Westmoreland Rd/Ballarat Rd (Sunshine North),Sunshine North,21301,213011337
5890,Lynch St/Ballarat Rd (Sunshine),Sunshine,21301,213011336
7909,Sunshine Plaza/Harvester Rd (Sunshine),Sunshine,21301,213011336
5888,Sunshine Plaza/Harvester Rd (Sunshine),Sunshine,21301,213011336
11390,Harvester Rd/Ballarat Rd (Sunshine),Sunshine,21301,213011336
40906,Ballarat Rd/Anderson Rd (Sunshine),Sunshine,21301,213011336
40905,Phoenix St/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
40936,Annastasia Way/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
9235,Suffolk Rd/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
7922,Hassett St/McIntyre Rd (Sunshine North),Sunshine North,21301,213011337
1698,Albion Station/Sydney St (Albion),Albion,21301,213011328
3274,Albion Station/Ballarat Rd (Albion),Albion,21301,213011328
22584,Wattle Rd/Hampstead Rd (Maidstone),Maidstone,21303,213030000
11369,Wattle Rd/Hampstead Rd (Maidstone),Maidstone,21303,213030000
9172,Glenside St/Canning St (Avondale Heights),Avondale Heights,21001,210011229
10785,Glenside St/Canning St (Avondale Heights),Avondale Heights,21001,210011229
11368,Emu Rd/Hampstead Rd (Maidstone),Maidstone,21303,213030000
11392,Emu Rd/Hampstead Rd (Maidstone),Maidstone,21303,213030000
22580,Hampstead Rd/Emu Rd (Maidstone),Maidstone,21303,213030000
9173,Military Rd/Canning St (Avondale Heights),Avondale Heights,21001,210011229
7336,Lacy St/Canning St (Avondale Heights),Avondale Heights,21001,210011229
9174,Sydney St/Canning St (Avondale Heights),Avondale Heights,21001,210011229
7337,Moffat St/Canning St (Avondale Heights),Avondale Heights,21001,210011229
51585,Cambridge Reserve/Mitchell (Maidstone),Maidstone,21303,213030000
11391,Keith St/Hampstead Rd (Maidstone),Maidstone,21303,213030000
