STOP_ID, STOP_NAME,SA2_NAME,SA3_CODE,SA2_CODE
19663,47-Mt Alexander Rd/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
18563,43-Princes Tce/Melville Rd (Pascoe Vale South),Pascoe Vale South,20601.0,206011109.0
19470,47-Mt Alexander Rd/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
18084,43-Princes Tce/Melville Rd (Pascoe Vale South),Pascoe Vale South,20601.0,206011109.0
19664,48-Service St/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
19471,48-Service St/Keilor Rd (Essendon North),Essendon North,20603.0,206030000.0
18564,44-Brearley Pde/Melville Rd (Pascoe Vale South),Pascoe Vale South,20601.0,206011109.0
19665,49-Essendon North Primary School/Keilor Rd (Essendon North),Essendon North,20603.0,206030000.0
18085,44-Brearley Pde/Melville Rd (Pascoe Vale South),Pascoe Vale South,20601.0,206011109.0
19472,49-Essendon North PS/Keilor Rd (Essendon North),Essendon North,20603.0,206030000.0
19666,50-Cooper St/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
18086,45-Bell St/Melville Rd (Pascoe Vale South),Pascoe Vale South,20601.0,206011109.0
19473,50-Cooper St/Keilor Rd (Essendon North),Essendon North,20603.0,206030000.0
19667,51-Bradshaw St/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
21196,51-Bradshaw St/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
20774,52-Hoffmans Rd/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
22305,52-Treadwell Rd/Keilor Rd (Niddrie),Niddrie,21001.0,210011230.0
19669,53A-Matthews Ave/Keilor Rd (Essendon),Essendon,20603.0,206031114.0
19475,53-Keilor Rd/Matthews Ave (Niddrie),Niddrie,21001.0,210011230.0
19670,53-Keilor Rd/Matthews Ave (Niddrie),Niddrie,21001.0,210011230.0
19671,54-Fullarton Rd/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19477,54-Fullarton Rd/Matthews Ave (Niddrie),Niddrie,21001.0,210011230.0
19672,55-Cameron St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19478,55-Cameron St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19479,56-Earl St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19673,56-Earl St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19674,57-Hawker St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19480,57-Hawker St/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19675,58-Marshall Rd/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19481,58-Marshall Rd/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
19482,59-Airport West/Matthews Ave (Airport West),Airport West,21001.0,210011226.0
18079,38-Jacobs Reserve/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18558,38-Jacobs Reserve/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18078,37-Albion St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18557,37-Albion St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18077,36-Hope St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18556,36-Hope St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18076,35-Victoria St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18555,35-Victoria St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
18075,34-Smith St/Melville Rd (Brunswick),Brunswick,20601.0,206011105.0
18554,34-Smith St/Melville Rd (Brunswick West),Brunswick West,20601.0,206011107.0
19274,38-Pascoe Vale Rd/Fletcher St (Essendon),Essendon,20603.0,206031114.0
19626,38-Fletcher St/Pascoe Vale Rd (Essendon),Essendon,20603.0,206031114.0
20775,37-Buckley St/Pascoe Vale Rd (Essendon),Essendon,20603.0,206031114.0
19625,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19627,39-Hoddle St/Fletcher St (Essendon),Essendon,20603.0,206031114.0
19275,39-Hoddle St/Fletcher St (Essendon),Essendon,20603.0,206031114.0
19272,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19624,36-Murray St/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19628,40-Nicholson St/Fletcher St (Essendon),Essendon,20603.0,206031114.0
19276,40-Nicholson St/Fletcher St (Essendon),Essendon,20603.0,206031114.0
19277,41-Fletcher St/Napier St (Essendon),Essendon,20603.0,206031114.0
19657,41-Fletcher St/Napier St (Essendon),Essendon,20603.0,206031114.0
19271,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19623,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19609,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19270,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19608,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19269,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19268,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19606,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
18511,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
17942,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19267,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19605,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
19266,29-Warrick St/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
19604,29-Warrick St/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
19265,28-Middle St/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
18512,34-Maribyrnong Rd/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19603,28-Middle St/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
17941,34-Ascot Vale Rd/Maribyrnong Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
19264,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
19602,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
19263,26-Wellington St/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
19262,25-Mount Alexander College/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
19601,26-Wellington St/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
19600,25-Mount Alexander College/Mt Alexander Rd (Travancore),Travancore,,
17940,35-Moore St/Maribyrnong Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
18513,35-Moore St/Maribyrnong Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
17939,36-86 Maribyrnong Rd (Moonee Ponds),Moonee Ponds,20603.0,206031116.0
17961,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18536,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18064,24-Elliott Ave/Royal Park (Parkville),Parkville,20604.0,206041124.0
18544,24-Elliott Ave/Royal Park (Parkville),Parkville,20604.0,206041124.0
18065,25-State Netball Hockey Centre/Royal Park (Parkville),Parkville,20604.0,206041124.0
18545,25-State Netball Hockey Centre/Royal Park (Parkville),Parkville,20604.0,206041124.0
19595,20-Melrose St/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
17959,20-Melrose St/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
19259,22-Flemington Bridge Station/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
18533,22-Boundary Rd/Racecourse Rd (North Melbourne),North Melbourne,20604.0,206041123.0
19597,22-Flemington Bridge Station/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
17958,22-Boundary Rd/Racecourse Rd (North Melbourne),North Melbourne,20604.0,206041123.0
19260,23-Flemington Community Centre/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
