STOP_ID, STOP_NAME,SA2_NAME,SA2-NAME,SA3-CODE,SA2-CODE
6254,Grosvenor St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6300,Grosvenor St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6253,Chester St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6299,Chester St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6252,Darling St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6298,Darling St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6258,Park St/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6294,Park St/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6291,Combermere St/Alma St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6249,Corio St/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6295,Corio St/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6297,Norfolk St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6251,Lennox St/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6296,Maribyrnong Park/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6250,Maribyrnong Park/Holmes Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6307,Holmes Rd/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6260,Holmes Rd/Waverley St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6261,Maribyrnong Park/Orford St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6308,Maribyrnong Park/Orford St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6189,Juliet St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4760,Juliet St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4759,Moonee Ponds PS/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6190,Fanny St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6191,Thomas St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4758,Capulet St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6192,McPherson St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4757,McPherson St/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9280,Branch St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9561,Branch St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6193,Pascoe Vale Rd/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4756,Pascoe Vale Rd/Wilson St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9279,Stuart St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9560,Stuart St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9278,McNae St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4755,Mt Alexander Rd/Kellaway Ave (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
9559,McNae St/Dean St (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
7253,Park St/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
6194,Mt Alexander Rd/Kellaway Ave (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18779,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18778,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18777,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18776,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
47703,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18850,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18849,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18848,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18780,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
7963,Stuart St/Ormond Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
7961,Wordsworth St/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
4528,Montgomery St/Mt Alexander Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
7962,Mt Alexander Rd/Ormond Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
1364,Chaucer St/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
3217,Chaucer St/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
18852,Moonee Ponds Station/Norwood Cres (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
1367,Maribyrnong Rd/Ascot Vale Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
7964,Ormond Park/Ormond Rd (Moonee Ponds),Moonee Ponds,Moonee Ponds,20603,206031116
45121,Lowther Hall Grammar School/Leslie Rd (Essendon),Essendon,Essendon,20603,206031114
6293,Alma St/Waverley St (Essendon),Essendon,Essendon,20603,206031114
6247,Alma St/Waverley St (Essendon),Essendon,Essendon,20603,206031114
6292,Waverley St/Alma St (Essendon),Essendon,Essendon,20603,206031114
7255,Buckley St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
20751,Salvation Army Church/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6239,St Columba's College/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6301,Lorraine St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
18773,Essendon Station/Russell St (Essendon),Essendon,Essendon,20603,206031114
6238,Robb St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6255,Daisy St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
51773,Essendon Station/Russell St (Essendon),Essendon,Essendon,20603,206031114
6237,Scott St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
51771,Essendon Station/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
18775,Essendon Station/Rose St (Essendon),Essendon,Essendon,20603,206031114
18772,Essendon Station/Russell St (Essendon),Essendon,Essendon,20603,206031114
6256,Lincoln Rd/Buckley St (Essendon),Essendon,Essendon,20603,206031114
18771,Essendon Station/Russell St (Essendon),Essendon,Essendon,20603,206031114
51775,Essendon Station/Rose St (Essendon),Essendon,Essendon,20603,206031114
6283,McCarron Pde/Buckley St (Essendon),Essendon,Essendon,20603,206031114
18774,Essendon Station/Rose St (Essendon),Essendon,Essendon,20603,206031114
6102,Essendon Keilor College/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6101,Hedderwick St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6804,Raleigh St/Napier St (Essendon),Essendon,Essendon,20603,206031114
6697,Raleigh St/Napier St (Essendon),Essendon,Essendon,20603,206031114
27864,Shamrock St/Richardson St (Essendon),Essendon,Essendon,20603,206031114
45127,Penleigh & Essendon Grammar Junior School/Raleigh St (Essendon),Essendon,Essendon,20603,206031114
7023,Shamrock St/Richardson St (Essendon),Essendon,Essendon,20603,206031114
7025,Lincoln Rd/Florence St (Essendon),Essendon,Essendon,20603,206031114
7024,Florence St/Thistle St (Essendon),Essendon,Essendon,20603,206031114
6902,Lincoln Rd/Florence St (Essendon),Essendon,Essendon,20603,206031114
10746,Shaftesbury St/Brewster St (Essendon),Essendon,Essendon,20603,206031114
6901,Florence St/Thistle St (Essendon),Essendon,Essendon,20603,206031114
10547,Kalimna St/Brewster St (Essendon),Essendon,Essendon,20603,206031114
10548,Peterleigh Gr/Brewster St (Essendon),Essendon,Essendon,20603,206031114
7027,Balmoral St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
6911,Hoffmans Rd/Mary St (Essendon),Essendon,Essendon,20603,206031114
7035,Hoffmans Rd/Mary St (Essendon),Essendon,Essendon,20603,206031114
6100,Cooper St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6099,Price St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
6098,Ogilvie St/Buckley St (Essendon),Essendon,Essendon,20603,206031114
7258,Hoffmans Rd/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
6903,Banchory St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
10747,Napier St/Brewster St (Essendon),Essendon,Essendon,20603,206031114
10112,Thistle St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
10549,Napier St/Brewster St (Essendon),Essendon,Essendon,20603,206031114
7029,McCracken St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
6905,McCracken St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
7030,Hedderwick St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
6906,Hedderwick St/Woolley St (Essendon),Essendon,Essendon,20603,206031114
9088,Brewster St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
7031,Roberts St/Mary St (Essendon),Essendon,Essendon,20603,206031114
6907,Roberts St/Mary St (Essendon),Essendon,Essendon,20603,206031114
7032,Nimmo St/Mary St (Essendon),Essendon,Essendon,20603,206031114
6908,Nimmo St/Mary St (Essendon),Essendon,Essendon,20603,206031114
7034,Bradshaw St/Mary St (Essendon),Essendon,Essendon,20603,206031114
6910,Bradshaw St/Mary St (Essendon),Essendon,Essendon,20603,206031114
40940,Leake St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
9089,Marco Polo St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
6698,Glass St/Napier St (Essendon),Essendon,Essendon,20603,206031114
6805,Glass St/Napier St (Essendon),Essendon,Essendon,20603,206031114
6806,Woodvale Cl/Napier St (Essendon),Essendon,Essendon,20603,206031114
6699,Salmon Ave/Napier St (Essendon),Essendon,Essendon,20603,206031114
9090,Mt Alexander Rd/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
48824,Mt Alexander Rd/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
20045,Collins St/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
9091,Essendon North PS/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
7257,Essendon North PS/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
20102,Cooper St/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
9092,Ogilvie St/Keilor Rd (Essendon),Essendon,Essendon,20603,206031114
10740,Lawson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
10541,Lawson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
10741,Tennyson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
10542,Tennyson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
10742,McPherson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
10543,McPherson St/Albion St (Essendon),Essendon,Essendon,20603,206031114
8854,Raleigh St/Pascoe Vale Rd (Essendon),Essendon,Essendon,20603,206031114
10744,Raleigh St/Pascoe Vale Rd (Essendon),Essendon,Essendon,20603,206031114
9745,Lionsville Ret Village/Moreland Rd (Essendon),Essendon,Essendon,20603,206031114
8853,Lionsville Ret Village/Moreland Rd (Essendon),Essendon,Essendon,20603,206031114
10546,Pascoe Vale Rd/Brewster St (Essendon),Essendon,Essendon,20603,206031114
20756,Pascoe Vale Rd/Woodland St (Essendon),Essendon,Essendon,20603,206031114
10745,Pascoe Vale Rd/Brewster St (Essendon),Essendon,Essendon,20603,206031114
10743,Pascoe Vale Rd/Albion St (Essendon),Essendon,Essendon,20603,206031114
10544,Pascoe Vale Rd/Albion St (Essendon),Essendon,Essendon,20603,206031114
9746,Fletcher St/Loeman St (Essendon),Essendon,Essendon,20603,206031114
8856,Hoddle St/Fletcher St (Essendon),Essendon,Essendon,20603,206031114
9747,Kangan Institute/Buckley St (Essendon),Essendon,Essendon,20603,206031114
20753,Crawford St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
7254,St James St/Mt Alexander Rd (Essendon),Essendon,Essendon,20603,206031114
51387,Lakeside Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51388,Lakeside Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2144,Chisholm Dr/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6662,Chisholm Dr/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6663,Daylesford Tce/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2532,Daylesford Tce/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27871,Grampians Way/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27880,Grampians Way/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6749,Christ the Priest PS/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2533,Christ the Priest PS/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27870,Springlake Ave/Bridgewater Tce (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27881,Caroline Springs Bvd/Bridgewater Tce (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2538,Mockridge Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6754,Mockridge Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6753,Lanaghan Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2537,Lanaghan Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6750,Brookside Recreation Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2534,Brookside Recreation Reserve/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
6752,Hughes Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2536,Hughes Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46045,St Georges Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46041,St Georges Ave/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
20284,Brookside Recreation Reserve/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
2535,Brookside Recreation Reserve/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46043,Lauriston Qy/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
11389,The Grove/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
11366,The Grove/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51384,The Crossing/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
23358,Heysen Pkwy/Gourlay Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51868,Tenterfield Dr/Westwood Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
11385,The Crossing/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46048,Creekside College/The Crossing (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46095,Creekside College/The Crossing (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51869,Harrison Ct/Westwood Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22751,Caroline Springs Library/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22750,Caroline Springs Library/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22663,Caroline Springs Square SC/Main St (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51870,Commercial Rd/Westwood Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22664,College St/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22679,College St/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46033,Lake St/Commercial Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46049,Lake St/Commercial Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22662,Commercial Rd/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22665,Commercial Rd/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22658,The Entrance/Taylors Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22659,St Vincents Way/Taylors Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51801,Springside PS/Hume Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
23356,Taylors Hill Village SC/Gourlay Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51369,Lancefield Dr/Hume Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51380,Lancefield Dr/Hume Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
23354,Kirribilli Bvd/Gourlay Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
23352,Barringo Way/Gourlay Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
23353,Woodbury Ave/Gourlay Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22660,Taylors Rd/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22667,Taylors Rd/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22661,The Avenue/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
22666,The Avenue/Caroline Springs Bvd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51566,Gardenia Way/Botanical Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51555,Gardenia Way/Botanical Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51373,Orbis Ave/Taylors Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51372,Orbis Ave/Taylors Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51556,Dahlia Dr/Botanical Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51565,Dahlia Dr/Botanical Dr (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51563,The Avenue/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51558,The Avenue/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51557,Lawson Way/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51564,Lawson Way/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51560,St Catherine Catholic Church/College St (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51561,St Catherine Catholic Church/College St (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51559,Buckley Way/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51562,Buckley Way/Holland Way (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46039,Heathcote Retreat/The Crossing (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46047,Heathcote Retreat/The Crossing (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46040,Bushy Park Ave/The Grange (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46046,Bushy Park Ave/The Grange (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46042,Wavertree Ave/St Georges Ave (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
46044,Wavetree Ave/St Georges Ave (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27876,Blenheim Way/St Georges Ave (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27875,Stamford Gr/St Georges Ave (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27874,The Parkway/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27877,The Parkway/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27878,Cleland Way/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27873,Cleland Way/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51578,Naracoorte Dr/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
51577,Naracoorte Dr/Rockbank Middle Rd (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27879,Osmond Pl/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
27872,The Parkway Reserve/The Parkway (Caroline Springs),Caroline Springs,Caroline Springs,21304,213041463
21341,William Cct/Chisholm Dr (Burnside),Burnside,Burnside,21304,213041461
21342,Emerald Ct/Chisholm Dr (Burnside),Burnside,Burnside,21304,213041461
1418,Billungah Pl/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
21344,Flintoff Ave/Kelly Ave (Burnside),Burnside,Burnside,21304,213041461
21343,Flintoff Ave/Kelly Ave (Burnside),Burnside,Burnside,21304,213041461
3249,Billungah Pl/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
21340,Caroline Springs Bvd/Chisholm Dr (Burnside),Burnside,Burnside,21304,213041461
21339,Caroline Springs Bvd/Chisholm Dr (Burnside),Burnside,Burnside,21304,213041461
20278,Carinya Bvd/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
3248,Roycroft Ave/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
3247,Tarcoola Dr/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
20280,Earlington Bvd/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
3246,Rockbank Middle Rd/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
20282,Rockbank Middle Rd/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
51876,Lexington Dr/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
51865,Lexington Dr/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
51875,Fydler Ave/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
51866,Fydler Ave/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
1419,Torowatta Pl/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
3250,Torowatta Pl/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
1420,Burnside Hub Shopping Centre/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
3251,Burnside Hub Shopping Centre/Westwood Dr (Burnside),Burnside,Burnside,21304,213041461
1421,Westwood Dr/Western Hwy (Burnside),Burnside,Burnside,21304,213041461
46037,Inglewood Park/Inglewood Dr (Burnside),Burnside,Burnside,21304,213041461
46038,Arbour Bvd/Inglewood Dr (Burnside),Burnside,Burnside,21304,213041461
46051,Inglewood Park/Inglewood Dr (Burnside),Burnside,Burnside,21304,213041461
46050,Arbour Bvd/Inglewood Dr (Burnside),Burnside,Burnside,21304,213041461
22655,Gilson College/Taylors Rd (Burnside),Burnside,Burnside,21304,213041461
22656,Muscat Ave/Taylors Rd (Burnside),Burnside,Burnside,21304,213041461
46035,Taylors Rd/Watervale Bvd (Burnside),Burnside,Burnside,21304,213041461
51873,Tenterfield Dr/Westwood Dr (Burnside Heights),Burnside Heights,Burnside Heights,21304,213041462
51872,Harrison Ct/Westwood Dr (Burnside Heights),Burnside Heights,Burnside Heights,21304,213041462
51871,Inglewood Dr/Westwood Dr (Burnside Heights),Burnside Heights,Burnside Heights,21304,213041462
46052,Tenterfield Park/Tenterfield Dr (Burnside Heights),Burnside Heights,Burnside Heights,21304,213041462
46036,Tenterfield Park/Tenterfield Dr (Burnside Heights),Burnside Heights,Burnside Heights,21304,213041462
7036,Diamond St/Rosehill Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6912,Diamond St/Rosehill Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6913,Rosehill Rd/Garnet St (Niddrie),Niddrie,Niddrie,21001,210011230
7037,Rosehill Rd/Garnet St (Niddrie),Niddrie,Niddrie,21001,210011230
6914,Ida St/Garnet St (Niddrie),Niddrie,Niddrie,21001,210011230
7038,Ida St/Garnet St (Niddrie),Niddrie,Niddrie,21001,210011230
7042,Carrington Rd/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6919,Carrington Rd/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
7043,Matthews Ave/Keilor Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6918,Matthews Ave/Keilor Rd (Niddrie),Niddrie,Niddrie,21001,210011230
27853,Goble St/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
9093,Keilor Rd/Matthews Ave (Niddrie),Niddrie,Niddrie,21001,210011230
27856,Goble St/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
7259,Keilor Rd/Matthews Ave (Niddrie),Niddrie,Niddrie,21001,210011230
7045,Florence St/Hotham Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6921,Florence St/Hotham Rd (Niddrie),Niddrie,Niddrie,21001,210011230
7044,Keilor Rd/Newman St (Niddrie),Niddrie,Niddrie,21001,210011230
6920,Keilor Rd/Newman St (Niddrie),Niddrie,Niddrie,21001,210011230
27855,Hotham Rd/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
7046,The Avenue/Hotham Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6922,Hotham Rd/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
20088,Keilor Rd/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
20073,Keilor Rd/The Avenue (Niddrie),Niddrie,Niddrie,21001,210011230
7047,Hanson St/Keilor Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6915,Hoffmans Rd/Vaynor St (Niddrie),Niddrie,Niddrie,21001,210011230
7039,Hoffmans Rd/Vaynor St (Niddrie),Niddrie,Niddrie,21001,210011230
6916,Muriel St/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
7040,Muriel St/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
6917,Gibson Ct/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
7041,Gibson Ct/Hoffmans Rd (Niddrie),Niddrie,Niddrie,21001,210011230
44585,Rosehill Sec Col/Ida St (Niddrie),Niddrie,Niddrie,21001,210011230
6263,Navigator St/Raleigh Rd (Maribyrnong),Maribyrnong,Maribyrnong,21303,213031349
6264,Maribyrnong RSL/Raleigh Rd (Maribyrnong),Maribyrnong,Maribyrnong,21303,213031349
